asv_id	Taxon	Confidence
46e9544e9c5e7ed6d90a7b50a8a9c990	k_Bacteria;p_Firmicutes;c_Tissierellia;o_Tissierellales;f_Peptoniphilaceae;g_Anaerococcus;s_prevotii	0.804015651048616
7919e7e486d412f5c4ce28d005af50f7	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.716975188142525
929f7c727689cc065ad25c92dc6791f6	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.740489378174537
179e3cf8e36ddfd59e6379d662c8da0e	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.795522862104351
810edae46269d7e49984aad8e2db7232	k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_;g_;s_	0.999804742763827
5a34c5c584348e49d8b124111d39e842	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.73212508219645
97750a793a53b4f383125c439506ca48	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.730618930200401
3081c56326ba2549e3cd5e7b30aec8cb	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.915373979723515
065a03e3c6c49fbc2aeb0abbacab91ab	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.74760449751362
a26993c92e8f6b52ee969846ab63f08a	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_;f_;g_;s_	0.726022602881787
8c8839583ce4564dbf5c6e917cafb82e	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_batumici	0.735365723402165
b27640cc941ce052facc24ecb4025ca0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Alsobacteraceae;g_Alsobacter;s_metallidurans	0.76242968183656
cca9886ace2beb3d78125b29ff6c01a9	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter;s_	0.980925714014126
8118775102490bbf2b142c53c7d3dc41	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_batumici	0.721150117605637
6d42d0d57860a173c91779a6cb0fa09b	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.754447355487946
ab14656b67429166618ae600171aa475	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_;f_;g_;s_	0.727325044975645
b3af0bae36f5b10e0279c16414b20455	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.727280418574804
63c766dae265d076d77ed533a8ac5465	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_batumici	0.731612439195712
15d757bcf0de33ad9008734ccdd2d833	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.733703732558813
ed19ae92b49954159fdc377663bca9b9	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_;g_;s_	0.700312430548291
16450e381e32424b04f7dbe6aa658b2e	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_batumici	0.739247555834355
845cc0c687e8c2070adc94c6787df325	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_;f_;g_;s_	0.703687162551054
617526fee4633b7bceb5be042f6329d2	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.712561282042198
526b83222d2a70a3f3ecc4684099c543	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.755867123850578
edce6432069aabff929f6808a63740d7	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.755457675505728
b45573f8c0289b4012c897cbc43bbf49	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.775784560635195
d008fc252d665525a038349e1de8d08a	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_batumici	0.826868080463317
4b9e79408858a81f04092b1cabc5fa57	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.787643770182249
3532ee5d1280915b292f8fc5fcef70de	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.722782698183343
4865fb4bf6c7fc0ecdae985373a2c942	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_;f_;g_;s_	0.717093366217036
14bd996002a8a906e9ffe7c33b98e627	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.723959753003648
1541041a076c31f013b55e61e8798db7	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.732967024052375
55bf9b7e494da796fedc9e1fac8dbfe0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_batumici	0.775975779344812
9bbe4ba910e5c634ac5f992d12abae5b	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_;f_;g_;s_	0.720423820483569
416f8959ea4095cb5fcfd43ad5b1b92a	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.743462900709754
